nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,compl_encuesta,tipo_encuesta,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,sinserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,lat,lng
CAJAMARCA,CHOTA,COCHABAMBA,EL MARCO,347166,0604070020,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,32,140,0,0,Sin servicio,Otro,No,No,Si,No,-6.515832999999986,-78.85181699999998
CAJAMARCA,CHOTA,COCHABAMBA,NUEVO HUALPAHUAGANA,347179,0604070033,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,10,45,0,0,Sin servicio,Otro,No,No,Si,No,-6.459097999999983,-78.86985199999998
CAJAMARCA,CUTERVO,LA RAMADA,CHACRERIAS,348439,0606050003,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,38,120,0,0,Sin servicio,Otro,No,No,Si,No,-6.229620000000011,-78.577428
CAJAMARCA,CUTERVO,SANTA CRUZ,ALTO PERU,348629,0606110016,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,1,0,0,Sin servicio,Otro,No,No,Si,No,-6.088304999999991,-78.84443299999998
CAJAMARCA,CUTERVO,SANTA CRUZ,EL SILLON,348653,0606110041,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,Otro,No,No,Si,No,-6.139149999999972,-78.831188
CAJAMARCA,HUALGAYOC,BAMBAMARCA,HUILCATE TRES (LLACSHAGARA),348799,0607010007,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,163,152,508,0,0,Sin servicio,Otro,No,No,Si,No,-6.648074000000008,-78.433062
CAJAMARCA,HUALGAYOC,BAMBAMARCA,AGOMARCA BAJO,348830,0607010039,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,300,300,824,0,0,Sin servicio,Otro,No,Si,,,-6.689589000000012,-78.52125899999999
CAJAMARCA,HUALGAYOC,BAMBAMARCA,MILPOC,348866,0607010075,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,160,130,520,0,0,Sin servicio,Otro,No,No,Si,Si,-6.739219999999989,-78.45157999999998
CAJAMARCA,HUALGAYOC,BAMBAMARCA,LUCMA LA RETAMA,348917,0607010126,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,72,69,146,0,0,Sin servicio,Otro,No,No,Si,No,-6.679313999999977,-78.53589899999997
CAJAMARCA,HUALGAYOC,BAMBAMARCA,FRUTILLO ALTO,348921,0607010130,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,84,84,177,0,0,Sin servicio,Otro,No,No,Si,No,-6.710463000000004,-78.545772
CAJAMARCA,HUALGAYOC,BAMBAMARCA,HUANGAMARCA RURAL,348961,0607010175,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,246,205,385,0,0,Sin servicio,Otro,No,No,Si,No,-6.646218999999974,-78.46312699999999
CAJAMARCA,HUALGAYOC,BAMBAMARCA,CHALAPAMPA BAJO 1,348971,060701,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,251,210,509,0,0,Sin servicio,Otro,No,No,Si,No,-6.6930679999999825,-78.47949999999997
CAJAMARCA,HUALGAYOC,BAMBAMARCA,SAN FRANCISCO DE ASIS BAJO,348972,060701,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,140,130,227,0,0,Sin servicio,Otro,No,No,Si,No,-6.6930679999999825,-78.47949999999997
CAJAMARCA,HUALGAYOC,CHUGUR,PARAISO,348989,0607020017,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,21,21,105,0,0,Sin servicio,Otro,No,No,Si,Si,-6.678313000000003,-78.71052300000002
CAJAMARCA,JAEN,JAEN,ALTO JAEN,349072,0608010036,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,150,0,0,Sin servicio,Otro,No,No,Si,No,-5.714314999999999,-78.85572200000001
CAJAMARCA,JAEN,JAEN,NUEVA ESPERANZA,349095,0608010060,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,16,0,80,0,0,Sin servicio,Otro,No,No,Si,No,-5.760760000000005,-78.85880300000002
CAJAMARCA,JAEN,COLASAY,EL PORVENIR,349361,0608040088,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,25,60,0,0,Sin servicio,Otro,No,No,Si,No,-6.008485000000007,-79.06302799999997
CAJAMARCA,JAEN,LAS PIRIAS,SAN FRANCISCO JAVIER,349441,0608060025,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,41,40,134,0,0,Sin servicio,Otro,No,No,Si,Si,-5.63330000000002,-78.88056
CAJAMARCA,JAEN,SALLIQUE,LOS AZULES,349635,0608090069,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,Si,Si,-5.700849000000005,-79.31406900000002
CAJAMARCA,JAEN,SALLIQUE,CASCAJO,349640,0608090075,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,8,0,0,Sin servicio,Otro,No,No,Si,No,-5.703638000000012,-79.377947
CAJAMARCA,SAN IGNACIO,NAMBALLE,GUAYAQUIL,350284,060905,SI,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,18,75,0,0,Sin servicio,Otro,No,Si,,,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN IGNACIO,NAMBALLE,EL ALTILLO,350299,060905,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,60,0,0,Sin servicio,Otro,No,No,Si,No,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN IGNACIO,NAMBALLE,5 DE AGOSTO,350304,060905,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,25,80,0,0,Sin servicio,Otro,No,No,No,Si,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN IGNACIO,NAMBALLE,LA PALMA,350308,060905,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,25,80,0,0,Sin servicio,Otro,No,No,Si,No,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN IGNACIO,NAMBALLE,EL NARANJO,350309,060905,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,12,50,0,0,Sin servicio,Otro,No,No,Si,Si,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN IGNACIO,NAMBALLE,EL LIMON,350310,060905,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,25,75,0,0,Sin servicio,Otro,No,No,Si,Si,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN IGNACIO,NAMBALLE,EL POLEO,350311,060905,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,21,0,0,Sin servicio,Otro,No,No,Si,Si,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN IGNACIO,NAMBALLE,LA CURVA,350312,060905,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,6,0,0,Sin servicio,Otro,No,No,No,Si,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN IGNACIO,NAMBALLE,EL TABACAL,350313,060905,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,15,60,0,0,Sin servicio,Otro,No,No,Si,Si,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN IGNACIO,NAMBALLE,JOSÉ MARÍA,350316,060905,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,15,70,0,0,Sin servicio,Otro,No,No,Si,Si,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN IGNACIO,NAMBALLE,SANTO DOMINGO,350318,060905,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,12,50,0,0,Sin servicio,Otro,No,No,Si,Si,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN IGNACIO,NAMBALLE,BEYAVISTA,350321,060905,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,12,45,0,0,Sin servicio,Otro,No,No,Si,Si,-5.107282999999995,-79.18098300000003
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,LA HERMITA,350526,0610010026,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,64,64,152,0,0,Sin servicio,Otro,No,Si,,,-7.331577999999979,-78.16401300000001
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,MOLLORCO,350527,0610010027,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,50,0,0,Sin servicio,Otro,No,Si,,,-7.331070000000011,-78.16714400000001
CAJAMARCA,SAN MARCOS,CHANCAY,LA TRANCA,350579,0610020018,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,15,0,0,Sin servicio,Otro,No,No,Si,Si,-7.4060309999999845,-78.12756100000001
CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,HUACACORRAL,350592,0610030005,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,125,122,590,0,0,Sin servicio,Otro,No,No,Si,No,-7.457373000000018,-78.15665000000001
CAJAMARCA,SAN MIGUEL,CATILLUC,RUIZ SEÑOR,350958,061104,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,50,0,0,Sin servicio,Otro,No,No,Si,No,-6.804278000000011,-78.73384600000003
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,NOGAL,351090,0611100005,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,9,0,0,Sin servicio,Otro,No,No,Si,No,-7.0341849999999795,-79.08903500000002
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,LA LUCMA,351100,0611100015,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,12,0,0,Sin servicio,Otro,No,No,Si,No,-7.0551829999999995,-79.13693
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,LA CUCHILLA,351104,0611100019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,10,0,0,Sin servicio,Otro,No,No,Si,No,-7.06769300000002,-79.11039699999998
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,ESPINA AMARILLA,351105,0611100020,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,5,20,0,0,Sin servicio,Otro,No,No,No,Si,-7.071776999999997,-79.09168799999998
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,PUEBLO VIEJO,351107,0611100022,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,18,0,0,Sin servicio,Otro,No,No,Si,No,-7.078842000000009,-79.11849000000001
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,SAPOTE,351108,0611100023,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,9,25,0,0,Sin servicio,Otro,No,No,Si,No,-7.069537000000025,-79.13752799999997
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,SIGUES,351111,0611100026,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,6,0,0,Sin servicio,Otro,No,No,Si,No,-7.081107999999972,-79.093347
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,BELLAVISTA,351114,0611100030,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,6,17,0,0,Sin servicio,Otro,No,No,Si,No,-7.118569999999977,-79.25403999999997
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,PALO BLANCO,351117,0611100033,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,0,0,Sin servicio,Otro,No,No,Si,No,-7.118841999999972,-79.17145299999999
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,ONCE ESTRELLAS,351119,0611100035,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,7,19,0,0,Sin servicio,Otro,No,No,Si,No,-7.119278000000008,-79.26376199999999
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,EL PELIGRO,351122,0611100038,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,19,16,30,0,0,Sin servicio,Otro,No,No,Si,No,-7.132841999999982,-79.24590699999999
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,ZAPOTAL,351128,0611100044,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,15,60,0,0,Sin servicio,Otro,No,No,Si,No,-7.130017000000009,-79.280303
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,LA CANTUÑA,351129,0611100045,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,18,0,0,Sin servicio,Otro,No,No,Si,No,-7.060754999999972,-79.10862700000001
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,LA ESE,351131,0611100047,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,7,0,0,Sin servicio,Otro,No,No,Si,No,-7.163389999999993,-79.16325
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,EL GALINDO,351132,0611100048,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,10,25,0,0,Sin servicio,Otro,No,No,Si,No,-7.147254999999973,-79.132
CUSCO,CUSCO,CUSCO,UCUCUCHAYOQ,351731,0801010050,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,0,7,0,0,Sin servicio,Otro,No,No,No,Si,-13.491930000000025,-71.94855999999999
CUSCO,CUSCO,SAN JERONIMO,PUMAHUANCA,351815,0801040021,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,80,0,0,Sin servicio,Otro,No,No,No,Si,-13.589237000000026,-71.89340700000002
CUSCO,CUSCO,SAN JERONIMO,CALLAMPATA,351822,0801040029,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,0,28,0,0,Sin servicio,Otro,No,Si,,,-13.548303999999973,-71.86220300000002
CUSCO,ACOMAYO,RONDOCAN,CHANCAY,352179,0802060021,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-13.793318,-71.785125
CUSCO,ACOMAYO,RONDOCAN,KISKA CANCHA,352213,0802060067,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,5,0,0,Sin servicio,Otro,No,No,No,Si,-13.840922999999975,-71.74657000000002
CUSCO,CALCA,LAMAY,COROTO,353207,0804030092,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,150,150,600,0,0,Sin servicio,Otro,No,Si,,,-13.36597599999999,-71.916291
CUSCO,CALCA,PISAC,MATARA,353336,0804050021,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,32,175,0,0,Sin servicio,Otro,No,Si,,,-13.425886999999989,-71.84019699999999
CUSCO,CANCHIS,PITUMARCA,HUAYLLOYOQ,354855,0806050222,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,7,0,0,Sin servicio,Otro,No,No,No,Si,-13.882436999999982,-70.93057900000002
CUSCO,CHUMBIVILCAS,SANTO TOMAS,MACHU HUARACCO,355156,0807010224,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,45,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-14.688400000000001,-72.13900999999998
CUSCO,CHUMBIVILCAS,LIVITACA,MALOÑA,355842,0807050017,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,17,17,86,0,0,Sin servicio,Otro,No,No,Si,Si,-14.216653000000008,-71.65866999999997
CUSCO,CHUMBIVILCAS,LLUSCO,HUISCCACHANIO,356152,0807060061,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,7,22,0,0,Sin servicio,Otro,No,No,Si,No,-14.416623000000016,-72.15452699999997
CUSCO,CHUMBIVILCAS,LLUSCO,MARANNIYOC,356160,0807060070,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-14.41733099999999,-72.18580800000001
CUSCO,CHUMBIVILCAS,LLUSCO,CCOPORAQUE,356172,0807060082,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,18,0,0,Sin servicio,Otro,No,No,Si,No,-14.429776000000004,-72.18931199999997
CUSCO,CHUMBIVILCAS,LLUSCO,BAVILLON,356201,0807060132,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,4,0,0,Sin servicio,Otro,No,No,No,Si,-14.548260000000028,-72.30047000000002
CUSCO,CHUMBIVILCAS,LLUSCO,MACCA FACHE,356205,0807060137,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-14.480635000000007,-72.20807500000001
CUSCO,CHUMBIVILCAS,LLUSCO,WANCARAMA,356214,0807060146,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,10,0,0,Sin servicio,Otro,No,No,No,Si,-14.533200000000022,-72.31364000000002
CUSCO,CHUMBIVILCAS,LLUSCO,CHALANCILLO,356215,0807060147,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,25,0,0,Sin servicio,Otro,No,No,No,Si,-14.507659999999987,-72.28935000000001
CUSCO,ESPINAR,ESPINAR,CRUZ PATA (PAUCARPATA),356702,0808010051,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,0,65,0,0,Sin servicio,Otro,No,Si,,,-14.81626799999998,-71.39849900000002
CUSCO,ESPINAR,ESPINAR,PHYTO PATA,356739,0808010102,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,0,10,0,0,Sin servicio,Otro,No,No,No,Si,-14.899699999999996,-71.27386999999999
CUSCO,ESPINAR,ESPINAR,JUTO,356767,0808010139,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,0,19,0,0,Sin servicio,Otro,No,No,No,Si,-14.945074999999974,-71.398348
CUSCO,ESPINAR,ESPINAR,SOROCCA,356805,0808010183,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,0,12,0,0,Sin servicio,Otro,No,No,No,Si,-14.878770999999972,-71.27243700000002
CUSCO,ESPINAR,ESPINAR,HANANSAYA CCOLLANA,356862,0808010258,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,0,10,0,0,Sin servicio,Otro,No,Si,,,-14.807839999999999,-71.44581
CUSCO,ESPINAR,ESPINAR,QUINSA SULLO (QUINSA CHULLO),356867,0808010263,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,8,18,0,0,Sin servicio,Otro,No,Si,,,-14.85218900000001,-71.40453400000001
CUSCO,ESPINAR,PALLPATA,JARUMA CHAQUELLA,357715,0808050158,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,15,0,0,Sin servicio,Otro,No,No,Si,No,-15.088982999999985,-71.045703
CUSCO,ESPINAR,PALLPATA,ALCCASANA CRUZ PAMPA,357822,0808050312,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,Otro,No,No,Si,No,-14.918857000000003,-71.14999999999998
CUSCO,LA CONVENCION,SANTA ANA,HUAYANAI BAJO,358260,0809010016,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,15,50,0,0,Sin servicio,Otro,No,Si,,,-12.809999000000005,-72.65338600000001
CUSCO,LA CONVENCION,SANTA ANA,HUAYANAI ALTO,358261,0809010017,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,12,40,0,0,Sin servicio,Otro,No,Si,,,-12.818460000000016,-72.637992
CUSCO,LA CONVENCION,SANTA ANA,AGUA DULCE,358270,0809010026,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,14,58,0,0,Sin servicio,Otro,No,Si,,,-12.842223999999987,-72.69187899999997
CUSCO,LA CONVENCION,VILCABAMBA,PALTAYBAMBA,359407,0809090050,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,128,0,0,Sin servicio,Otro,No,Si,,,-13.027665000000013,-72.737957
CUSCO,LA CONVENCION,VILCABAMBA,RETAMAYOC,359534,0809090182,SI,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,29,26,116,8,40,Sin servicio,Otro,No,No,Si,Si,-13.117827999999975,-72.94339300000001
CUSCO,LA CONVENCION,PICHARI,PAVENI,359778,080910,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,17,0,84,0,0,Sin servicio,Otro,No,No,Si,Si,-12.368138999999985,-73.81034799999998
CUSCO,LA CONVENCION,VILLA VIRGEN,CAPIRO,359883,0809120009,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,19,19,68,0,0,Sin servicio,Otro,No,No,Si,No,-13.059622999999988,-73.462063
CUSCO,LA CONVENCION,MEGANTONI,KUWAIT,359929,0809140044,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,25,125,0,0,Sin servicio,Otro,No,No,No,Si,-12.071169999999995,-72.86245000000002
CUSCO,PARURO,ACCHA,HAMPATOCOCHA,360026,0810020015,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,10,0,0,Sin servicio,Otro,No,No,Si,No,-13.962699999999984,-71.83327700000001
CUSCO,PARURO,ACCHA,MAQUILLA,360030,0810020019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,3,0,0,Sin servicio,Otro,No,No,No,Si,-13.99129499999998,-71.86361299999999
CUSCO,PARURO,ACCHA,SAUSIYOC,360053,0810020042,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,Otro,No,Si,,,-14.022243000000003,-71.83536700000002
CUSCO,PARURO,HUANOQUITE,TIHUICTY,360173,0810050030,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,250,250,1200,0,0,Sin servicio,Otro,No,No,No,Si,-13.684859000000017,-72.011616
CUSCO,PARURO,HUANOQUITE,RUMICOLCA,360207,0810050068,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,52,48,97,0,0,Sin servicio,Otro,No,No,No,Si,-13.673493000000008,-71.988653
CUSCO,PARURO,HUANOQUITE,HUCCHUY HUAYNA,360244,081005,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,4,10,0,0,Sin servicio,Otro,No,No,No,Si,-13.698808999999983,-72.07921299999998
CUSCO,PARURO,OMACHA,HUANCALLUCI,360308,0810060058,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-14.194045000000017,-71.87964799999997
CUSCO,PARURO,OMACHA,ANTAPARARA,360320,0810060070,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,15,0,0,Sin servicio,Otro,No,No,No,Si,-14.134705999999994,-71.71151300000002
CUSCO,PAUCARTAMBO,PAUCARTAMBO,ALFAR,360475,0811010029,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,17,0,0,Sin servicio,Otro,No,No,No,Si,-13.327983000000017,-71.583145
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,QUINSAPUQUIO,361144,0812020008,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,8,10,0,0,Sin servicio,Otro,No,No,Si,No,-13.662545000000023,-71.682347
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,CARPA,361148,0812020012,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,30,0,0,Sin servicio,Otro,No,No,Si,No,-13.668045000000006,-71.66489000000001
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,MANCCOERA,361151,0812020015,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,0,35,0,0,Sin servicio,Otro,No,No,No,Si,-13.677937999999983,-71.68365799999998
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,QUECHAS,361153,0812020017,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,0,30,0,0,Sin servicio,Otro,No,No,No,Si,-13.682208000000003,-71.68075499999998
CUSCO,QUISPICANCHI,OROPESA,SIMPICONA,361942,0812110025,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,35,0,0,Sin servicio,Otro,No,Si,,,-13.59278999999998,-71.78712000000002
CUSCO,QUISPICANCHI,OROPESA,ROSEDAL DE SAN JOSE,361950,0812110035,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,10,0,0,Sin servicio,Otro,No,No,No,Si,-13.596887999999979,-71.77763099999999
CUSCO,QUISPICANCHI,OROPESA,CAMICANCHI,361951,0812110036,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,10,0,0,Sin servicio,Otro,No,No,Si,No,-13.59787799999998,-71.77507500000002
CUSCO,QUISPICANCHI,OROPESA,CALLAPUGIO,361953,0812110038,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,0,25,0,0,Sin servicio,Otro,No,Si,,,-13.567150000000026,-71.80068
CUSCO,QUISPICANCHI,OROPESA,LA FLORIDA,361954,0812110039,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,1,0,0,Sin servicio,Otro,No,No,Si,No,-13.568966999999986,-71.814998
CUSCO,URUBAMBA,CHINCHERO,ALLPACHACA,362142,081302,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,11,46,0,0,Sin servicio,Otro,No,Si,,,-13.409382999999991,-72.03877799999998
CUSCO,URUBAMBA,MACHUPICCHU,PACAYPATA,362214,0813040030,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,6,0,0,Sin servicio,Otro,No,No,No,Si,-13.131647999999984,-72.57987800000001
