nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,tipo_encuesta,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,sinserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,lat,lng
MOQUEGUA,MARISCAL NIETO,MOQUEGUA,SIGLO XXI,397437,1801010108,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,48,48,145,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.226675999999998,-70.94265200000001
MOQUEGUA,MARISCAL NIETO,MOQUEGUA,VIRGEN DEL CARMEN,397449,1801010120,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,3,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.219217000000015,-70.95354900000001
MOQUEGUA,MARISCAL NIETO,CARUMAS,PINUNI,397679,1801020346,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,0,8,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-16.778340000000014,-70.08472999999998
MOQUEGUA,MARISCAL NIETO,TORATA,PAMPA COLORADA,397971,1801060127,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,2,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.068547000000024,-70.859688
MOQUEGUA,ILO,EL ALGARROBAL,BOFEDAL,398743,1803020058,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-17.622500000000002,-71.26510000000002
MOQUEGUA,ILO,PACOCHA,VALLE PACOCHA,398754,1803030008,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,12,25,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-17.62095599999998,-71.33776999999998
PASCO,PASCO,SIMON BOLIVAR,LA CUREÑA AYAPOTO,399704,1901090080,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,150,0,500,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-10.690176000000008,-76.26962200000003
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,TUNAMAJADA,400388,1902010195,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,8,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-10.590567000000021,-76.58596
PIURA,PIURA,CASTILLA,LOMA EL MIRADOR,401901,2001040011,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,80,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.145699999999977,-80.45666
PIURA,PIURA,CASTILLA,CRUZ DE CAÑA,401902,2001040012,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,300,0,1500,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.147645000000011,-80.39159699999999
PIURA,PIURA,CASTILLA,VIRGEN DE FATIMA,401904,2001040017,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,120,0,600,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.146717000000024,-80.41429799999997
PIURA,PIURA,CASTILLA,SECTOR CHOCAN,401905,2001040018,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,150,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.1450249999999755,-80.44083499999999
PIURA,PIURA,CASTILLA,MI CAUTIVO,401907,2001040024,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,120,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-5.174437000000012,-80.550005
PIURA,PIURA,CURA MORI,PUEBLO NUEVO,401957,2001070016,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,2000,200,3200,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-5.361443000000008,-80.644363
PIURA,PIURA,LAS LOMAS,ARTEZA,402032,2001110004,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,36,34,136,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.600889999999993,-80.23868800000002
PIURA,PIURA,LAS LOMAS,CRUZ DE PIEDRA,402035,2001110007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,17,68,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.630600000000015,-80.22082
PIURA,PIURA,LAS LOMAS,SALADOS,402038,2001110010,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,12,48,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-4.649746999999991,-80.26516299999997
PIURA,PIURA,LAS LOMAS,VILLA MILITAR,402039,2001110011,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,8,32,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-4.66000200000002,-80.213597
PIURA,PIURA,LAS LOMAS,CURY,402076,2001110049,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,55,55,220,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.7262850000000185,-80.36707999999999
PIURA,PIURA,LAS LOMAS,LAGARTOS,402090,2001110067,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,40,160,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.7051270000000045,-80.39234299999998
PIURA,PIURA,LAS LOMAS,LA NORIA,402096,2001110076,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,8,32,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-4.7994130000000155,-80.33082000000002
PIURA,PIURA,TAMBO GRANDE,EL SALTO,402202,2001140095,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,65,65,298,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.921396000000016,-80.504839
PIURA,PIURA,TAMBO GRANDE,PROGRESO BAJO,402203,2001140096,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,330,320,1200,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-4.954115999999999,-80.516594
PIURA,PIURA,TAMBO GRANDE,PUNTA ARENA,402211,2001140106,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,450,450,1800,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.976562999999999,-80.542438
PIURA,PIURA,TAMBO GRANDE,PROGRESO ALTO,402214,2001140109,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,165,165,700,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-4.939731999999992,-80.49429400000002
PIURA,PIURA,TAMBO GRANDE,SANTA ANA,402218,2001140115,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,500,500,4500,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.951847999999984,-80.45268199999998
PIURA,PIURA,TAMBO GRANDE,OCOTO BAJO,402220,2001140117,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,200,200,1800,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-4.926660000000027,-80.41227800000001
PIURA,PIURA,TAMBO GRANDE,SAN MARTIN DE ANGOSTURA,402221,2001140118,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,150,150,600,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-4.94571000000002,-80.36403200000001
PIURA,PIURA,TAMBO GRANDE,LOCUTO,402223,2001140120,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,720,720,3500,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-4.948804999999993,-80.348886
PIURA,PIURA,TAMBO GRANDE,EL CARMEN,402242,2001140141,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,170,170,1200,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.992304999999988,-80.40567800000002
PIURA,PIURA,TAMBO GRANDE,EL PUNO,402243,2001140142,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,280,280,1380,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.954988000000014,-80.447115
PIURA,PIURA,TAMBO GRANDE,EL REFUGIO,402259,2001140158,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,100,100,200,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-4.9343620000000215,-80.288547
PIURA,PIURA,TAMBO GRANDE,EX CAT SOJO,402263,2001140164,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,69,69,200,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-4.90012200000001,-80.53764699999999
PIURA,PIURA,TAMBO GRANDE,PEDREGAL CHICO,402268,2001140173,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,280,280,1120,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-4.928562999999997,-80.53361799999999
PIURA,PIURA,TAMBO GRANDE,NUEVO OCOTO BAJO,402286,2001140192,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,57,57,360,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-4.992234999999994,-80.41292299999998
PIURA,MORROPON,CHULUCANAS,SANTA ROSA DE ÑOMALA,403929,2004010022,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,85,85,340,85,300,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-5.062855000000013,-80.234062
PIURA,MORROPON,CHULUCANAS,SANTA CRUZ (KM.48),403955,2004010049,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,95,95,380,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-5.164565999999979,-80.21064799999999
PIURA,MORROPON,CHULUCANAS,SAN JOSE (KM.41),403956,2004010050,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,83,83,332,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-5.148928000000012,-80.26414699999998
PIURA,MORROPON,CHULUCANAS,VIRGEN DE GUADALUPE (KM. 44),403972,2004010066,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,85,85,340,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-5.157658000000026,-80.24654299999997
PIURA,MORROPON,CHULUCANAS,SANTA ELISA,403997,2004010093,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,45,45,180,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.174316999999974,-80.26380499999999
PIURA,PAITA,PAITA,LA ISLILLA (CALERA),404366,2005010004,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,400,0,3500,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.208821,-81.19269200000002
PIURA,SULLANA,SULLANA,SAN ANTONIO,404421,2006010002,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,80,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-4.688330000000008,-80.50786
PIURA,SULLANA,SULLANA,CIENEGUILLO CENTRO,404444,2006010029,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,322,322,1610,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-4.926540999999986,-80.66191500000002
PIURA,SULLANA,SULLANA,MIRAFLORES,404455,2006010042,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,370,366,2450,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-4.917823999999996,-80.63770199999999
PIURA,SULLANA,SULLANA,EL BENDITO,404462,2006010050,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,30,45,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-4.940279999999973,-80.67599999999999
PIURA,SULLANA,SULLANA,VILLA MARIA,404468,2006010056,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,200,200,1000,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-4.925070000000005,-80.65548999999999
PIURA,SULLANA,SULLANA,NUEVO PROGRESO,404472,2006010060,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,157,154,400,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-4.997348999999986,-80.69573700000001
PIURA,SULLANA,LANCONES,CHARANCITO,404555,2006040061,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,42,180,15,75,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-4.486336999999992,-80.29602499999999
PIURA,SULLANA,LANCONES,CABRERIAS,404583,2006040091,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,48,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-4.52113700000001,-80.59276
PIURA,SULLANA,LANCONES,ALBAHACAS,404584,2006040092,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,7,20,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.519729999999981,-80.60791
PIURA,SULLANA,LANCONES,LA PEÑA,404607,2006040115,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,18,112,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.570865000000026,-80.57498800000002
PIURA,SULLANA,LANCONES,VENADO MUERTO,404646,2006040156,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,32,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.50042000000002,-80.28247699999997
PIURA,SULLANA,LANCONES,CARRIZALILLO,404649,2006040159,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,9,30,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.604278000000022,-80.305138
PIURA,SULLANA,MARCAVELICA,PAPA GALLITO,404697,2006050043,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.800340000000006,-80.77580999999998
PIURA,SULLANA,SALITRAL,VISTA FLORIDA,404764,2006080003,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,9,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.821888000000001,-80.67762199999999
PIURA,SULLANA,SALITRAL,AMANCAES,404768,2006080007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.852379999999982,-80.692433
PIURA,TALARA,PARIÑAS,NEGREIROS,404777,2007010007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,300,0,1500,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.581181000000015,-81.18693400000001
PIURA,TALARA,PARIÑAS,PAN DE AZUCAR,404783,2007010017,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,3,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.3367999999999824,-80.90562999999997
PIURA,TALARA,PARIÑAS,EL ACHOLAO,404786,2007010021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,30,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-4.592919999999992,-81.24399
PIURA,TALARA,LOS ORGANOS,PUNTA ORGANOS CHICO (LA MESA),404805,2007050004,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,0,8,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-4.180790000000002,-81.14114999999998
PIURA,TALARA,LOS ORGANOS,EL ÑURO,404808,2007050007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,360,0,1350,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-4.215748000000019,-81.17207100000002
PIURA,TALARA,LOS ORGANOS,PUNTA VELEROS PLAYA-PUNTA ORGANOS CHICO (LA MESA),404813,2007050013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,0,130,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-4.181156999999985,-81.13694299999997
PIURA,SECHURA,SECHURA,PAMPA DE LORO,404820,2008010004,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,0,100,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.5013720000000035,-80.78962999999999
PIURA,SECHURA,SECHURA,CIUDAD DEL PESCADOR,404829,2008010013,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,1000,0,5000,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.765692000000001,-80.85445199999998
PIURA,SECHURA,SECHURA,PUERTO RICO,404830,2008010015,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,600,0,3000,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.824028999999996,-81.035638
PIURA,SECHURA,SECHURA,EL SAUCE,404832,2008010018,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,0,50,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-5.850465999999983,-80.27543600000001
PIURA,SECHURA,SECHURA,NORIA HONDA,404833,2008010019,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,32,0,150,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.792480000000012,-80.30982
PIURA,SECHURA,SECHURA,LA COSCOLA,404835,2008010021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,9,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-5.799274000000025,-80.327629
PIURA,SECHURA,SECHURA,TRES CRUCES,404836,2008010022,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,18,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.897539999999992,-80.28701799999999
PIURA,SECHURA,SECHURA,EL BARCO,404837,2008010023,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,0,40,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.883678999999972,-80.391415
PIURA,SECHURA,SECHURA,BELIZARIO,404838,2008010024,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,0,150,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.8332490000000234,-80.43500799999998
PIURA,SECHURA,SECHURA,PUEBLO NUEVO,404839,2008010025,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,20,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.830939999999998,-80.39821999999998
PIURA,SECHURA,SECHURA,CIRILO,404840,2008010026,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.844060000000013,-80.40647999999999
PIURA,SECHURA,SECHURA,SOMBRERO VERDE,404841,2008010027,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,0,28,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.8159370000000195,-80.35414200000002
PIURA,SECHURA,SECHURA,LA ANGOSTURA,404842,2008010028,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,0,40,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-5.921994999999981,-80.29916200000002
PIURA,SECHURA,SECHURA,MINCHALES,404843,2008010029,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,0,15,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.846629000000007,-80.44244500000002
PIURA,SECHURA,SECHURA,PAN DE AZUFRE,404844,2008010030,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,0,15,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-5.672487999999987,-80.56578300000001
PIURA,SECHURA,SECHURA,LA HUACA,404845,2008010031,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,0,0,1,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-5.749619999999993,-80.28866
PIURA,SECHURA,SECHURA,PUNTA ARENA,404847,2008010033,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,0,30,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.823339999999973,-80.36774000000003
PIURA,SECHURA,SECHURA,NUEVA ESPERANZA,404849,2008010035,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,100,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.814583000000027,-80.05826100000002
PIURA,SECHURA,SECHURA,VICHAYO,404852,2008010038,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,20,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.586540000000014,-80.80889000000002
PIURA,SECHURA,SECHURA,NORIA VIRGEN DEL PILAR,404853,2008010039,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,0,10,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.6291499999999814,-80.84348999999997
PIURA,SECHURA,SECHURA,LA COLORADA,404855,2008010041,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,0,7,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-5.893171999999993,-80.34988199999998
PIURA,SECHURA,VICE,CHALACO ALTO,404903,2008050011,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,65,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-5.403412000000003,-80.755022
PUNO,CARABAYA,CRUCERO,MUNAYPATA,408321,2103060388,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,20,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-14.35548799999998,-69.944772
PUNO,CHUCUITO,PISACOMA,HUAYCHUNE,409212,2104050128,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,11,20,0,0,Sin servicio,"Camión, cisterna o similar",No,Si,,,-16.976873000000012,-69.39918499999999
PUNO,EL COLLAO,PILCUYO,SACARI PEÑALOZA,409857,2105030039,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,126,108,432,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-16.108776999999975,-69.51205299999998
PUNO,LAMPA,CABANILLA,QUIMSACRATA,410998,2107020110,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,150,150,600,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-15.581084999999973,-70.29827799999998
PUNO,MELGAR,ANTAUTA,BUENA VISTA,412389,2108020070,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,6,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-14.413988000000018,-70.44853999999998
PUNO,SAN ANTONIO DE PUTINA,ANANEA,PAMPA BLANCA,413729,2110020021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,50,0,250,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-14.684414000000004,-69.45698900000002
PUNO,SAN ANTONIO DE PUTINA,ANANEA,SUICHATA,413754,2110020053,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,25,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-14.66602499999999,-69.448486
PUNO,SAN ANTONIO DE PUTINA,ANANEA,CHAQUIMAYO,413755,2110020054,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,0,100,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,Si,-14.671739000000002,-69.460734
PUNO,SAN ANTONIO DE PUTINA,ANANEA,RITTY PATA,413830,2110020131,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,90,0,450,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-14.683308000000011,-69.51005199999997
SAN MARTIN,BELLAVISTA,SAN RAFAEL,MONTE CRISTO,415705,2202060021,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,7,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-7.028205000000014,-76.49101000000002
SAN MARTIN,HUALLAGA,SAPOSOA,SAN MIGUEL,415915,2204010034,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,0,0,Sin servicio,"Camión, cisterna o similar",No,No,No,Si,-6.917750000000012,-76.79025000000001
SAN MARTIN,MARISCAL CACERES,PAJARILLO,VIVERES,416789,2206050003,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,250,250,950,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-7.159312,-76.66512699999998
SAN MARTIN,MARISCAL CACERES,PAJARILLO,MARICHI I,416791,2206050011,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,17,17,66,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-7.172030000000007,-76.68997999999999
SAN MARTIN,SAN MARTIN,CACATACHI,SHUCUSHCO,417454,2209030026,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,15,60,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-6.4890570000000025,-76.45221199999997
SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,CHAHUARLOMA,417634,2209090007,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,45,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-6.523698000000024,-76.33736599999997
SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,FRAILE,417654,2209090029,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,0,52,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-6.527566999999976,-76.31643100000002
SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,SECTOR LOSHNITO,417655,2209090030,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,0,130,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-6.522425999999996,-76.29060500000003
SAN MARTIN,SAN MARTIN,MORALES,PROVIDENCIA,417663,2209100006,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,10,0,0,Sin servicio,"Camión, cisterna o similar",No,No,Si,No,-6.480981999999983,-76.39536199999998
