nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,compl_encuesta,tipo_encuesta,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,sinserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,coordx_padre,lat,lng
AYACUCHO,CANGALLO,PARAS,TERESPA HUASIN,338227,0502050204,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,12,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.539445,-74.73148200000003
AYACUCHO,CANGALLO,PARAS,ARCOPUNCO,338228,0502050205,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,17,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.538192999999978,-74.734512
AYACUCHO,CANGALLO,PARAS,PAJARE,338230,0502050207,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,6,21,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.533990000000017,-74.737817
AYACUCHO,CANGALLO,PARAS,PUCAMACHAY,338235,0502050212,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,4,14,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.359912000000008,-74.83308
AYACUCHO,CANGALLO,PARAS,TITI MINA,338239,0502050223,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,15,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.40091799999999,-74.82309299999997
AYACUCHO,CANGALLO,PARAS,QUILLA CCASA,338246,0502050231,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,11,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.49185799999998,-74.83728200000002
AYACUCHO,CANGALLO,PARAS,CCOYOCC,338249,0502050234,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.495817999999986,-74.83188000000001
AYACUCHO,CANGALLO,PARAS,CUCHI CORRAL,338250,0502050235,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,13,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-13.498760000000004,-74.83092799999997
AYACUCHO,CANGALLO,PARAS,RUYAC RUMI,338252,0502050240,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.38008000000002,-74.77098999999998
AYACUCHO,CANGALLO,PARAS,CAÑAY PATA,338258,0502050246,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.425027999999998,-74.74461300000002
AYACUCHO,CANGALLO,PARAS,CCACCAWASI,338260,0502050248,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,5,18,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.39799499999998,-74.75638199999997
AYACUCHO,CANGALLO,PARAS,PUCRUHUASI,338264,0502050252,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.432009999999991,-74.78639299999998
AYACUCHO,CANGALLO,PARAS,CUCHO,338266,0502050254,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.447582000000011,-74.76373699999999
AYACUCHO,CANGALLO,PARAS,PARCCA CORRALI,338270,0502050259,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,11,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.362240999999983,-74.863632
AYACUCHO,CANGALLO,PARAS,CELLO CANCHA,338273,0502050263,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.354013000000009,-74.84775400000001
AYACUCHO,CANGALLO,PARAS,RUMICHACA,338274,0502050264,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,4,13,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.39582999999999,-74.89508000000001
AYACUCHO,CANGALLO,PARAS,CHACACHAYOCC,338275,0502050267,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,11,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.398500000000013,-74.88515899999999
AYACUCHO,CANGALLO,PARAS,TAYA,338276,0502050271,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.378350000000012,-74.8666
AYACUCHO,CANGALLO,PARAS,RAYUSCCA,338277,0502050272,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,21,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.392589999999984,-74.87887999999998
AYACUCHO,CANGALLO,PARAS,CANLLA HUAYCCO,338279,0502050274,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.396729999999991,-74.87896
AYACUCHO,CANGALLO,PARAS,LACHOCC,338280,0502050275,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.399094999999988,-74.876123
AYACUCHO,CANGALLO,PARAS,APARO,338281,0502050276,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.401029999999992,-74.87790000000001
AYACUCHO,CANGALLO,PARAS,PUCA CCASA,338282,0502050277,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,11,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.358310000000017,-74.82463000000001
AYACUCHO,CANGALLO,PARAS,PIRUANI,338285,0502050280,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.413160000000005,-74.84656000000001
AYACUCHO,CANGALLO,PARAS,OCHCU MACHAY,338287,0502050283,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.352047000000027,-74.773663
AYACUCHO,CANGALLO,PARAS,ACCOPATA,338290,0502050286,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.472050000000024,-74.73246999999998
AYACUCHO,CANGALLO,PARAS,TASTA CCASA,338293,0502050290,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,4,12,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.510044999999991,-74.74869000000001
AYACUCHO,CANGALLO,PARAS,PALOPATA,338297,0502050296,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,11,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.432293000000016,-74.61523299999999
AYACUCHO,CANGALLO,PARAS,RANRA CUCHO,338299,0502050298,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.436822000000006,-74.61259799999999
AYACUCHO,CANGALLO,PARAS,PUKA RUMI,338300,0502050299,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,9,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.467359999999985,-74.590465
AYACUCHO,CANGALLO,PARAS,SASAYLLA,338301,0502050300,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,11,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.490490000000023,-74.56569000000002
AYACUCHO,CANGALLO,PARAS,VERDE PATA,338304,0502050303,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,13,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.548242000000016,-74.64139799999998
AYACUCHO,CANGALLO,PARAS,CHUCHRI,338306,0502050305,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,12,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-13.544575000000009,-74.63355999999999
AYACUCHO,CANGALLO,PARAS,ALMA CCASA,338309,0502050311,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,18,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.556806999999992,-74.58133299999997
AYACUCHO,CANGALLO,PARAS,PAYCHE,338313,0502050315,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.363473999999997,-74.86934300000001
AYACUCHO,CANGALLO,PARAS,ACCO,338315,0502050317,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,6,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-13.3947,-74.88803999999999
AYACUCHO,CANGALLO,PARAS,PIPIÑOCHAYOC,338323,0502050325,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,13,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.504118000000005,-74.82252
AYACUCHO,CANGALLO,PARAS,CHANPIORCCO,338327,0502050329,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,14,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.502310000000023,-74.63407999999998
AYACUCHO,CANGALLO,PARAS,ASABRANNIYUQ,338328,0502050330,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,13,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.542478000000017,-74.71216299999998
AYACUCHO,CANGALLO,PARAS,CCOLLPA,338330,0502050332,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,13,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.510297999999977,-74.641233
AYACUCHO,CANGALLO,PARAS,ESPICIA,338332,0502050334,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.533117000000004,-74.782532
AYACUCHO,CANGALLO,PARAS,CCASSACCNIYOCC,338334,0502050336,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,5,17,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.487257999999997,-74.78569800000002
AYACUCHO,CANGALLO,PARAS,CHUPA,338337,0502050339,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,11,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.522438000000022,-74.78399300000001
AYACUCHO,CANGALLO,PARAS,CHULLCO,338338,0502050340,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.530129999999986,-74.76170300000001
AYACUCHO,CANGALLO,PARAS,SORAPATA,338339,0502050341,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,13,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.515798000000018,-74.757318
AYACUCHO,CANGALLO,PARAS,RIDACHAYOC,338347,0502050349,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,14,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.512421000000018,-74.739824
AYACUCHO,CANGALLO,PARAS,CCULLPA HUAYCCO,338351,0502050353,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.574918000000025,-74.729897
AYACUCHO,CANGALLO,TOTOS,LAURACCOCHA,338357,0502060002,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-13.518201999999974,-74.518732
AYACUCHO,CANGALLO,TOTOS,YURAC CANCHA,338359,0502060004,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.519738000000018,-74.49388199999999
AYACUCHO,CANGALLO,TOTOS,ICHUPUCRO,338360,0502060005,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.55372699999998,-74.44717200000002
AYACUCHO,CANGALLO,TOTOS,PATAHUASI,338363,0502060008,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.563049999999976,-74.445378
AYACUCHO,CANGALLO,TOTOS,CORPACANCHA,338364,0502060010,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.531709999999975,-74.492325
AYACUCHO,CANGALLO,TOTOS,PALLCCA,338365,0502060011,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-13.536810000000003,-74.52340500000003
AYACUCHO,CANGALLO,TOTOS,OCCOPATA,338367,0502060013,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,6,15,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.539157999999986,-74.474355
AYACUCHO,CANGALLO,TOTOS,SAUROMA,338368,0502060014,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,5,9,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.558347000000026,-74.443307
AYACUCHO,CANGALLO,TOTOS,HUAYLLAPAMPA,338374,0502060020,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,1,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.564232000000004,-74.54436299999998
AYACUCHO,CANGALLO,TOTOS,MANZANAMOCCO,338378,0502060024,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.571315000000027,-74.519473
AYACUCHO,CANGALLO,TOTOS,CHECCCHEPATA,338388,0502060034,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.574990000000014,-74.51549999999997
AYACUCHO,CANGALLO,TOTOS,CAMPANERIO,338389,0502060035,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,46,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-13.588756999999987,-74.51281499999999
AYACUCHO,CANGALLO,TOTOS,SALLALLE,338390,0502060036,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,13,56,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-13.579543000000001,-74.52402699999999
AYACUCHO,CANGALLO,TOTOS,LLAUTO,338391,0502060037,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,3,9,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.586472000000015,-74.538547
AYACUCHO,CANGALLO,TOTOS,LLOCCLLASCCA ALTA,338392,0502060038,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,31,7,18,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.590885000000014,-74.545907
AYACUCHO,CANGALLO,TOTOS,MOLLEPATA,338393,0502060039,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,4,9,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.590463,-74.54067199999997
AYACUCHO,CANGALLO,TOTOS,PAQCHANTA,338394,0502060040,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,2,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.592067999999983,-74.53875299999999
AYACUCHO,CANGALLO,TOTOS,ECCA,338396,0502060042,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,2,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.594173000000012,-74.50447000000003
AYACUCHO,CANGALLO,TOTOS,SANTA ROSA DE ATO,338397,0502060043,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.585597000000007,-74.49037700000002
AYACUCHO,CANGALLO,TOTOS,CUSIPATA,338401,0502060047,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,9,15,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.595537999999976,-74.491827
AYACUCHO,CANGALLO,TOTOS,CCOCHANE,338407,0502060053,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,2,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.594578000000013,-74.53386799999998
AYACUCHO,CANGALLO,TOTOS,CHUCHAUCRUZ,338409,0502060055,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.595537999999976,-74.517202
AYACUCHO,CANGALLO,TOTOS,QUISHUARA,338411,0502060057,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,5,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.57013999999998,-74.45050700000002
AYACUCHO,CANGALLO,TOTOS,AUQUIMARCA,338412,0502060058,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.53100999999998,-74.50525800000003
AYACUCHO,CANGALLO,TOTOS,HUITO,338413,0502060059,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.562062000000026,-74.49981500000001
AYACUCHO,CANGALLO,TOTOS,LLULLUCHACCOCHA,338414,0502060060,SI,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,1,1,5,15,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,-74.522805,-13.545506999999986,-74.48826700000001
AYACUCHO,CANGALLO,TOTOS,CURMA,338415,0502060061,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.52695799999998,-74.49862300000001
AYACUCHO,CANGALLO,TOTOS,CHOCCEPAMPA,338421,0502060067,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,3,9,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.600657000000012,-74.54030799999998
AYACUCHO,CANGALLO,TOTOS,TIMPOQ CCOLLPA,338422,0502060069,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-13.565629999999999,-74.52596
AYACUCHO,CANGALLO,TOTOS,CHACAPIRE,338423,0502060070,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.578899999999976,-74.52069699999998
AYACUCHO,CANGALLO,TOTOS,SOCAPATA,338428,0502060075,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,6,15,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.577915000000019,-74.48034200000001
AYACUCHO,HUANCA SANCOS,SANCOS,URABAMBA,338479,0503010064,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,4,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-14.110062000000028,-74.36995300000001
AYACUCHO,HUANCA SANCOS,SACSAMARCA,TOMAPATA,338740,0503030014,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.899832000000004,-74.223143
AYACUCHO,HUANCA SANCOS,SACSAMARCA,MELCHORPATA,338741,0503030015,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.900760999999989,-74.22097600000001
AYACUCHO,HUANCA SANCOS,SACSAMARCA,SANTA IGLESIA,338746,0503030020,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.894162999999992,-74.18349799999999
AYACUCHO,HUANCA SANCOS,SACSAMARCA,PUCAHUASI,338752,0503030026,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.913707999999986,-74.13716499999998
AYACUCHO,HUANCA SANCOS,SACSAMARCA,HUAYLLACRUZ (YINA ALLPA),338754,0503030029,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.975617999999997,-74.24316299999998
AYACUCHO,HUANCA SANCOS,SACSAMARCA,HUISCAS,338761,0503030036,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.990144999999984,-74.21517499999999
AYACUCHO,HUANCA SANCOS,SACSAMARCA,HUACHWACCASA,338762,0503030037,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,5,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-14.017471999999998,-74.12373500000001
AYACUCHO,HUANCA SANCOS,SACSAMARCA,CONDOR HUASI,338764,0503030039,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-14.023579999999981,-74.18805700000001
AYACUCHO,HUANCA SANCOS,SACSAMARCA,CUNCA PAMPA,338772,0503030047,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-14.054714999999987,-74.14174400000002
AYACUCHO,HUANCA SANCOS,SACSAMARCA,CCOCRA,338773,0503030048,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,2,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-14.06230099999999,-74.15997299999998
AYACUCHO,HUANCA SANCOS,SACSAMARCA,JAMACHE,338774,0503030049,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-14.042351999999994,-74.19025699999997
AYACUCHO,HUANCA SANCOS,SACSAMARCA,WILLULLO,338795,0503030070,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,3,6,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.904541999999992,-74.25714199999999
AYACUCHO,HUANCA SANCOS,SACSAMARCA,AJORQUI,338800,0503030075,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-13.914879999999982,-74.12821500000001
AYACUCHO,HUANCA SANCOS,SACSAMARCA,JARHUAYPAMPA,338827,0503030104,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-14.07493199999999,-74.206995
AYACUCHO,HUANTA,HUANTA,ROSARIO,339039,0504010070,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,57,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-12.956296000000009,-74.24541099999999
AYACUCHO,HUANTA,AYAHUANCO,SUMAQ YANACOCHA,339074,0504020023,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-12.487352999999985,-74.37079299999999
